state,district,year,quarter,transaction_type,transaction_count,transaction_amount
Kerala,Palakkad,2018,4,,278099.0,493228367.318028
Kerala,Kottayam,2018,4,,244161.0,436012749.52668107
Kerala,Kannur,2018,4,,221021.0,387384391.7983955
Kerala,Kollam,2018,4,,201274.0,339663300.07618785
Kerala,Alappuzha,2018,4,,180730.0,307021229.6677927
Kerala,,2018,4,,126832.0,231015924.25451952
Kerala,,2018,4,,63889.0,123446719.39383575
Kerala,,2018,4,,62141.0,112301882.73746695
Kerala,,2018,4,,62060.0,97985135.07348408
Kerala,,2018,4,,55922.0,94043155.73272653
Kerala,,2018,4,,52019.0,98947983.66652015
Kerala,,2018,4,,43232.0,95603468.56077115
Kerala,,2018,4,,41581.0,80030451.72478761
Kerala,,2018,4,,36223.0,67588797.02889231
Kerala,,2018,4,,33334.0,68504440.65191163
Kerala,Ernakulam,2019,1,,1657527.0,2766048426.726511
Kerala,Thiruvananthapuram,2019,1,,736407.0,1242525637.5853531
Kerala,Kozhikode,2019,1,,705959.0,1018056389.0463976
Kerala,Malappuram,2019,1,,695313.0,892807636.0664955
Kerala,Thrissur,2019,1,,583045.0,940781808.7837636
Kerala,Palakkad,2019,1,,390957.0,618358114.4295684
Kerala,Kottayam,2019,1,,348566.0,558480707.3401135
Kerala,Kannur,2019,1,,309217.0,493947068.763232
Kerala,Kollam,2019,1,,267030.0,424402104.3678213
Kerala,Alappuzha,2019,1,,252186.0,388624847.98847747
Kerala,,2019,1,,424794.0,698184963.1885434
Kerala,,2019,1,,152326.0,253001832.07161877
Kerala,,2019,1,,102836.0,182629210.02130088
Kerala,,2019,1,,93725.0,150368503.77932933
Kerala,,2019,1,,91865.0,130450854.57841897
Kerala,,2019,1,,87940.0,125027977.15621427
Kerala,,2019,1,,73381.0,100551145.09441414
Kerala,,2019,1,,57653.0,96589420.36973214
Kerala,,2019,1,,49868.0,76705656.96769725
Kerala,,2019,1,,49330.0,86216550.48514281
Kerala,Ernakulam,2019,2,,2327469.0,4150046405.233533
Kerala,Thiruvananthapuram,2019,2,,897152.0,1608596589.681378
Kerala,Thrissur,2019,2,,768852.0,1369632612.6536586
Kerala,Malappuram,2019,2,,575048.0,950964374.0589199
Kerala,Kozhikode,2019,2,,540752.0,968227341.5065465
Kerala,Kottayam,2019,2,,373169.0,682101020.9961852
Kerala,Palakkad,2019,2,,358416.0,674063610.1443211
Kerala,Kannur,2019,2,,350753.0,624420173.4544072
Kerala,Kollam,2019,2,,285888.0,508491310.8754553
Kerala,Alappuzha,2019,2,,282582.0,473109181.5959674
Kerala,,2019,2,,1095414.0,1915531173.7280126
Kerala,,2019,2,,344201.0,614084436.4711778
Kerala,,2019,2,,241274.0,432671232.8564364
Kerala,,2019,2,,129126.0,243370487.30779082
Kerala,,2019,2,,90823.0,152647787.92424476
Kerala,,2019,2,,82406.0,127497766.92935768
Kerala,,2019,2,,57524.0,117265001.45364532
Kerala,,2019,2,,51192.0,92463807.4894591
Kerala,,2019,2,,47985.0,92427227.06089757
Kerala,,2019,2,,46891.0,84767048.55101582
Kerala,Ernakulam,2019,3,,2730518.0,5157574846.841607
Kerala,Thiruvananthapuram,2019,3,,1210326.0,2114421209.9453459
Kerala,Thrissur,2019,3,,913742.0,1653044268.9504735
Kerala,Kozhikode,2019,3,,791143.0,1229904356.4614897
Kerala,Malappuram,2019,3,,669092.0,1122314397.733013
Kerala,Palakkad,2019,3,,468478.0,831397770.4387538
Kerala,Kannur,2019,3,,467512.0,801246829.2133518
Kerala,Kottayam,2019,3,,455029.0,868646787.5281065
Kerala,Kollam,2019,3,,434861.0,713019785.4366323
Kerala,Alappuzha,2019,3,,412404.0,649647317.8447716
Kerala,,2019,3,,922736.0,2232586026.2426395
Kerala,,2019,3,,269925.0,685319703.0242147
Kerala,,2019,3,,219352.0,543773963.5856365
Kerala,,2019,3,,122010.0,314500337.13725847
Kerala,,2019,3,,121617.0,163274424.1497054
Kerala,,2019,3,,76457.0,121592902.2597808
Kerala,,2019,3,,75266.0,128367806.34467186
Kerala,,2019,3,,69125.0,169120258.60498452
Kerala,,2019,3,,66597.0,97078413.08417547
Kerala,,2019,3,,66170.0,102983937.97379947
Kerala,Ernakulam,2019,4,,3714876.0,6519567750.700623
Kerala,Thiruvananthapuram,2019,4,,1653618.0,2665386104.807865
Kerala,Thrissur,2019,4,,1136317.0,2093913336.2620661
Kerala,Kozhikode,2019,4,,1048192.0,1646744139.5471349
Kerala,Malappuram,2019,4,,888327.0,1440292240.0345955
Kerala,Kollam,2019,4,,625681.0,942036912.2773268
Kerala,Kottayam,2019,4,,621352.0,1132028895.1782436
Kerala,Kannur,2019,4,,616688.0,1017939385.5907226
Kerala,Palakkad,2019,4,,607193.0,1069460193.0190685
Kerala,Alappuzha,2019,4,,581762.0,859960789.4064287
Kerala,,2019,4,,1169059.0,2475669826.205605
Kerala,,2019,4,,376442.0,854756957.5185084
Kerala,,2019,4,,276115.0,606376650.3602734
Kerala,,2019,4,,172682.0,404584685.81804526
Kerala,,2019,4,,162826.0,227570183.31924766
Kerala,,2019,4,,152224.0,309703730.02672434
Kerala,,2019,4,,125570.0,221675071.93083
Kerala,,2019,4,,100100.0,145416354.08496454
Kerala,,2019,4,,92423.0,118886591.31371072
Kerala,,2019,4,,92329.0,130539724.54745576
Kerala,Ernakulam,2020,1,,5025201.0,8938376106.912516
Kerala,Thiruvananthapuram,2020,1,,1957687.0,3050411160.545363
Kerala,Kozhikode,2020,1,,1568774.0,2563142658.862935
Kerala,Thrissur,2020,1,,1370029.0,2546348594.755377
Kerala,Malappuram,2020,1,,1032834.0,1707013551.1569433
Kerala,Kollam,2020,1,,773621.0,1132631398.2083387
Kerala,Kottayam,2020,1,,752571.0,1330711260.7580514
Kerala,Palakkad,2020,1,,715756.0,1196433777.4224691
Kerala,Kannur,2020,1,,703334.0,1073577708.9427073
Kerala,Alappuzha,2020,1,,655979.0,939182379.108365
Kerala,,2020,1,,1364356.0,2874455684.652919
Kerala,,2020,1,,497689.0,1117395607.5644667
Kerala,,2020,1,,421571.0,944514253.7696829
Kerala,,2020,1,,363718.0,794855059.3254321
Kerala,,2020,1,,359054.0,622312023.1150094
Kerala,,2020,1,,341861.0,721176207.0807674
Kerala,,2020,1,,227320.0,470520766.2242434
Kerala,,2020,1,,220877.0,506120170.92763764
Kerala,,2020,1,,117801.0,164795922.46555993
Kerala,,2020,1,,111524.0,133843168.6482603
Kerala,Ernakulam,2020,2,,4530511.0,9056027224.418602
Kerala,Thiruvananthapuram,2020,2,,1742767.0,2599631080.6226444
Kerala,Kozhikode,2020,2,,1566564.0,2243504596.608429
Kerala,Thrissur,2020,2,,1351787.0,2341058567.044311
Kerala,Malappuram,2020,2,,1257378.0,1803201659.9709346
Kerala,Kannur,2020,2,,998243.0,1189750957.3159876
Kerala,Kollam,2020,2,,893973.0,1193885128.3700097
Kerala,Palakkad,2020,2,,893115.0,1291966407.5463247
Kerala,Kottayam,2020,2,,761782.0,1204970922.4053957
Kerala,Alappuzha,2020,2,,755556.0,942056560.3210676
Kerala,,2020,2,,1783976.0,4560849554.441608
Kerala,,2020,2,,380483.0,1000017282.7133591
Kerala,,2020,2,,255872.0,614649926.1720719
Kerala,,2020,2,,242530.0,577245769.771527
Kerala,,2020,2,,194815.0,457541254.44450635
Kerala,,2020,2,,188347.0,455019619.74895096
Kerala,,2020,2,,141765.0,390990529.12594193
Kerala,,2020,2,,125297.0,205983157.9332561
Kerala,,2020,2,,118227.0,266272942.52741966
Kerala,,2020,2,,73188.0,141011603.52223673
Kerala,Ernakulam,2020,3,,5931363.0,11683184896.523336
Kerala,Kozhikode,2020,3,,2170142.0,3948266707.5358214
Kerala,Thiruvananthapuram,2020,3,,2081035.0,3493171877.8317666
Kerala,Malappuram,2020,3,,1898768.0,3664780939.0939474
Kerala,Thrissur,2020,3,,1849073.0,3785405397.4936147
Kerala,Kollam,2020,3,,1338722.0,2289595646.9909644
Kerala,Kannur,2020,3,,1278504.0,2162452906.343422
Kerala,Palakkad,2020,3,,1116331.0,2004283358.564612
Kerala,Alappuzha,2020,3,,1034921.0,1556781058.1512263
Kerala,Kottayam,2020,3,,1001447.0,1888052939.6003127
Kerala,,2020,3,,1781390.0,4453697066.566498
Kerala,,2020,3,,640704.0,1612014283.7124972
Kerala,,2020,3,,508929.0,1502501615.7469406
Kerala,,2020,3,,276784.0,665919817.8057573
Kerala,,2020,3,,260256.0,652353313.7491207
Kerala,,2020,3,,210014.0,593347550.8452176
Kerala,,2020,3,,175285.0,426945129.9104941
Kerala,,2020,3,,165204.0,218212462.74966913
Kerala,,2020,3,,162293.0,376286363.8690087
Kerala,,2020,3,,124208.0,175719166.3823725
Kerala,Ernakulam,2020,4,,8950159.0,14375193240.80718
Kerala,Kozhikode,2020,4,,3436777.0,5728144598.801697
Kerala,Thiruvananthapuram,2020,4,,3376010.0,5574649734.488936
Kerala,Malappuram,2020,4,,2988328.0,5198015036.320328
Kerala,Thrissur,2020,4,,2628494.0,5026840469.302741
Kerala,Kannur,2020,4,,1966681.0,3368866047.27071
Kerala,Kollam,2020,4,,1917078.0,3346551214.334015
Kerala,Palakkad,2020,4,,1675633.0,3102276857.5431166
Kerala,Alappuzha,2020,4,,1562242.0,2495781952.4534736
Kerala,Kottayam,2020,4,,1486474.0,2688432124.5928073
Kerala,,2020,4,,1782552.0,3715184494.2862844
Kerala,,2020,4,,661831.0,1417045188.1926427
Kerala,,2020,4,,522431.0,1353324495.5291076
Kerala,,2020,4,,345569.0,653148567.7994026
Kerala,,2020,4,,318495.0,335094355.14334625
Kerala,,2020,4,,295043.0,344493499.72119534
Kerala,,2020,4,,288515.0,588994551.4905192
Kerala,,2020,4,,243156.0,281190848.0585133
Kerala,,2020,4,,242334.0,473317381.2414259
Kerala,,2020,4,,228127.0,288083489.1507693
Kerala,Ernakulam,2021,1,,13390058.0,18947291978.111584
Kerala,Kozhikode,2021,1,,4287518.0,6990433691.332143
Kerala,Malappuram,2021,1,,4147591.0,6618671647.034931
Kerala,Thiruvananthapuram,2021,1,,3878020.0,6358411606.613166
Kerala,Thrissur,2021,1,,3475629.0,6417811869.899821
Kerala,Kollam,2021,1,,2127176.0,3821625432.235867
Kerala,Kannur,2021,1,,2044936.0,3708267084.541333
Kerala,Palakkad,2021,1,,1892633.0,3654239469.7430363
Kerala,Kottayam,2021,1,,1808155.0,3236942550.7439046
Kerala,Alappuzha,2021,1,,1681817.0,2825682876.840207
Kerala,,2021,1,,4083761.0,6009560474.532877
Kerala,,2021,1,,1444566.0,2261928517.210402
Kerala,,2021,1,,1204345.0,2308949162.171064
Kerala,,2021,1,,716927.0,1059483084.1743395
Kerala,,2021,1,,700942.0,1059786486.5001254
Kerala,,2021,1,,445178.0,778875578.6139554
Kerala,,2021,1,,426500.0,788333934.2269999
Kerala,,2021,1,,397188.0,406369035.08084226
Kerala,,2021,1,,380649.0,397157582.78983474
Kerala,,2021,1,,351230.0,655067359.0204828
Kerala,Ernakulam,2021,2,,14177054.0,19704497753.319965
Kerala,Kozhikode,2021,2,,4726028.0,7499008472.489387
Kerala,Malappuram,2021,2,,4693842.0,7117221910.053398
Kerala,Thiruvananthapuram,2021,2,,4154572.0,6743334746.137385
Kerala,Thrissur,2021,2,,3881737.0,6752401585.982382
Kerala,Kollam,2021,2,,2534369.0,4330614971.237995
Kerala,Kannur,2021,2,,2477621.0,4226966852.6657553
Kerala,Palakkad,2021,2,,2232317.0,3954891660.8379817
Kerala,Kottayam,2021,2,,2131122.0,3543155910.9216585
Kerala,Alappuzha,2021,2,,1921008.0,3048000026.8000603
Kerala,,2021,2,,5021464.0,6942814062.7759
Kerala,,2021,2,,1734880.0,2526827007.4252086
Kerala,,2021,2,,1450332.0,2634779334.830291
Kerala,,2021,2,,797106.0,1132559461.3820748
Kerala,,2021,2,,719086.0,1159489238.655241
Kerala,,2021,2,,558513.0,942365129.8799086
Kerala,,2021,2,,464554.0,948105256.7308748
Kerala,,2021,2,,394496.0,744530500.7858074
Kerala,,2021,2,,364155.0,375682651.394161
Kerala,,2021,2,,306976.0,405113745.20460993
Kerala,Ernakulam,2021,3,,19207421.0,26757448740.357037
Kerala,Malappuram,2021,3,,6691321.0,10228243297.037325
Kerala,Kozhikode,2021,3,,6483184.0,10352351671.467161
Kerala,Thiruvananthapuram,2021,3,,5427449.0,9208113081.714626
Kerala,Thrissur,2021,3,,5059971.0,9074305921.546795
Kerala,Kollam,2021,3,,3321904.0,6085539500.552663
Kerala,Kannur,2021,3,,3200023.0,5705948607.452807
Kerala,Palakkad,2021,3,,2841134.0,5273353074.481867
Kerala,Kottayam,2021,3,,2719376.0,4787914328.51901
Kerala,Alappuzha,2021,3,,2505822.0,4227398745.1447935
Kerala,,2021,3,,6568348.0,9071786449.891975
Kerala,,2021,3,,2217365.0,3251612769.5628533
Kerala,,2021,3,,1836735.0,3335249297.1182175
Kerala,,2021,3,,1078881.0,1506288095.0652595
Kerala,,2021,3,,1078867.0,1708928757.630698
Kerala,,2021,3,,680014.0,1177241028.4055138
Kerala,,2021,3,,631261.0,1256822408.339543
Kerala,,2021,3,,512638.0,525900402.73725814
Kerala,,2021,3,,508345.0,1029996244.6479121
Kerala,,2021,3,,447797.0,486601759.08711857
Kerala,Ernakulam,2021,4,,25306923.0,32778937436.49068
Kerala,Malappuram,2021,4,,8689226.0,12215744694.721281
Kerala,Kozhikode,2021,4,,8306264.0,12437421004.466856
Kerala,Thiruvananthapuram,2021,4,,6802679.0,10882144450.411564
Kerala,Thrissur,2021,4,,6471411.0,10748756930.39449
Kerala,Kannur,2021,4,,4171542.0,6945109953.226888
Kerala,Kollam,2021,4,,4107417.0,7277474405.384279
Kerala,Palakkad,2021,4,,3813936.0,6473706354.941971
Kerala,Kottayam,2021,4,,3504049.0,5843770525.961052
Kerala,Alappuzha,2021,4,,3177335.0,5086522403.521093
Kerala,,2021,4,,8930087.0,11255618548.128666
Kerala,,2021,4,,2715548.0,3744658866.7402086
Kerala,,2021,4,,2199213.0,3766168323.3930664
Kerala,,2021,4,,1341706.0,1697783536.4031794
Kerala,,2021,4,,1273522.0,1911121015.3320866
Kerala,,2021,4,,832169.0,1380578481.4536495
Kerala,,2021,4,,782037.0,1476373896.6673515
Kerala,,2021,4,,691491.0,679531756.4620703
Kerala,,2021,4,,622328.0,1310012684.394854
Kerala,,2021,4,,620902.0,641748823.1239398
Kerala,Ernakulam,2022,1,,29451475.0,36915318572.07093
Kerala,Malappuram,2022,1,,10270093.0,13968886082.9426
Kerala,Kozhikode,2022,1,,9526680.0,13732159882.74073
Kerala,Thiruvananthapuram,2022,1,,7747326.0,12106537679.278355
Kerala,Thrissur,2022,1,,7612460.0,12265599938.768522
Kerala,Kollam,2022,1,,4851496.0,8628660586.960697
Kerala,Kannur,2022,1,,4837076.0,7882293599.260639
Kerala,Palakkad,2022,1,,4504996.0,7445457072.7399845
Kerala,Kottayam,2022,1,,4029330.0,6642441538.163084
Kerala,Alappuzha,2022,1,,3687088.0,5795828219.423044
Kerala,,2022,1,,10668279.0,13096227726.701626
Kerala,,2022,1,,3301409.0,4429522355.564033
Kerala,,2022,1,,2665641.0,4519430336.875703
Kerala,,2022,1,,1593062.0,1955707695.502362
Kerala,,2022,1,,1344633.0,2002683741.5081577
Kerala,,2022,1,,963050.0,1567012323.1801991
Kerala,,2022,1,,908269.0,1693134508.228512
Kerala,,2022,1,,826505.0,1847627074.4818888
Kerala,,2022,1,,771918.0,759319663.4586056
Kerala,,2022,1,,678548.0,664616770.8666039
Kerala,Ernakulam,2022,2,,32257485.0,40076176147.54245
Kerala,Malappuram,2022,2,,11218062.0,15235042406.963663
Kerala,Kozhikode,2022,2,,10478852.0,15005755668.418482
Kerala,Thiruvananthapuram,2022,2,,8942858.0,13552082447.365555
Kerala,Thrissur,2022,2,,8767715.0,13850991972.685726
Kerala,Kollam,2022,2,,5799455.0,10109273068.99764
Kerala,Kannur,2022,2,,5415196.0,8864093942.922422
Kerala,Palakkad,2022,2,,4998295.0,8233196635.528811
Kerala,Kottayam,2022,2,,4440370.0,7095672952.24407
Kerala,Alappuzha,2022,2,,4151240.0,6503782725.4786625
Kerala,,2022,2,,11390739.0,13722939471.827314
Kerala,,2022,2,,3622092.0,4805305309.972138
Kerala,,2022,2,,3244043.0,5413950595.691341
Kerala,,2022,2,,1814600.0,2163377399.202567
Kerala,,2022,2,,1524291.0,2190726657.022115
Kerala,,2022,2,,1135098.0,2536084631.5411034
Kerala,,2022,2,,1038601.0,1921227555.036225
Kerala,,2022,2,,984522.0,1616960748.5110626
Kerala,,2022,2,,861613.0,830945898.5744267
Kerala,,2022,2,,755024.0,780067399.5888613
Kerala,Ernakulam,2022,3,,35009862.0,41683362156.46341
Kerala,Thiruvananthapuram,2022,3,,11886964.0,16637313650.762661
Kerala,Malappuram,2022,3,,11727280.0,15435401577.943787
Kerala,Kozhikode,2022,3,,10298519.0,13830874892.026695
Kerala,Thrissur,2022,3,,9037575.0,12908229884.950268
Kerala,Kollam,2022,3,,7100622.0,10992059341.720556
Kerala,Palakkad,2022,3,,6174837.0,9220755480.574833
Kerala,Kottayam,2022,3,,5918541.0,8495120284.447549
Kerala,Alappuzha,2022,3,,5705022.0,7973274496.748119
Kerala,Kannur,2022,3,,5631041.0,8674487770.19761
Kerala,,2022,3,,7957281.0,8882654528.604155
Kerala,,2022,3,,6910583.0,8367756475.456255
Kerala,,2022,3,,3499068.0,4575183661.374134
Kerala,,2022,3,,2995750.0,4099707371.5068607
Kerala,,2022,3,,2214879.0,3098616481.1014743
Kerala,,2022,3,,1897865.0,2442229812.809392
Kerala,,2022,3,,1712502.0,2107780839.3820448
Kerala,,2022,3,,1234319.0,1617429170.7740812
Kerala,,2022,3,,1032141.0,1149920056.2801034
Kerala,,2022,3,,1006763.0,1042240369.7694283
Kerala,Ernakulam,2022,4,,39069167.0,44933855503.73201
Kerala,Thrissur,2022,4,,12802574.0,16539944197.055008
Kerala,Malappuram,2022,4,,12667960.0,16133583076.643559
Kerala,Thiruvananthapuram,2022,4,,12176949.0,16386992625.195726
Kerala,Kozhikode,2022,4,,11205522.0,14187898844.87042
Kerala,Kollam,2022,4,,7022669.0,10513248742.581398
Kerala,Palakkad,2022,4,,6558445.0,9566627508.647114
Kerala,Kottayam,2022,4,,6551967.0,9198738854.992409
Kerala,Kannur,2022,4,,6407573.0,9291348716.042475
Kerala,Alappuzha,2022,4,,6094707.0,8414450111.973735
Kerala,,2022,4,,14935118.0,17212516875.185562
Kerala,,2022,4,,6143263.0,7259678577.20892
Kerala,,2022,4,,4799046.0,5241017648.418181
Kerala,,2022,4,,2750149.0,3555910885.040967
Kerala,,2022,4,,2211184.0,2729911478.978895
Kerala,,2022,4,,2038003.0,2649881460.8716836
Kerala,,2022,4,,1720848.0,2349449285.5586557
Kerala,,2022,4,,1254680.0,1420437735.6304073
Kerala,,2022,4,,1180594.0,1633522648.2639046
Kerala,,2022,4,,1174630.0,1176204700.313783
Kerala,Ernakulam,2023,1,,30034347.0,33704884058.0
Kerala,Kozhikode,2023,1,,17609474.0,21740839808.0
Kerala,Malappuram,2023,1,,15994699.0,19984929247.0
Kerala,Thiruvananthapuram,2023,1,,15777495.0,20405950025.0
Kerala,Kannur,2023,1,,10009053.0,14112565339.0
Kerala,Thrissur,2023,1,,9811793.0,13503012488.0
Kerala,Kollam,2023,1,,8766861.0,12995036174.0
Kerala,Palakkad,2023,1,,8521427.0,12458676100.0
Kerala,Alappuzha,2023,1,,7029352.0,9925279750.0
Kerala,Kottayam,2023,1,,6448095.0,9176107601.0
Kerala,,2023,1,,1406460.0,1246300827.0
Kerala,,2023,1,,1320502.0,1265359511.0
Kerala,,2023,1,,1072752.0,1292473703.0
Kerala,,2023,1,,1036617.0,966346813.0
Kerala,,2023,1,,980086.0,1153474681.0
Kerala,,2023,1,,944558.0,935610909.0
Kerala,,2023,1,,937990.0,851561055.0
Kerala,,2023,1,,931317.0,1079680410.0
Kerala,,2023,1,,862645.0,1231975363.0
Kerala,,2023,1,,818767.0,856966202.0
Kerala,Ernakulam,2023,2,,31266275.0,36160448548.0
Kerala,Kozhikode,2023,2,,18231277.0,23125966041.0
Kerala,Thiruvananthapuram,2023,2,,16834507.0,21968674795.0
Kerala,Malappuram,2023,2,,16442153.0,20942444241.0
Kerala,Kannur,2023,2,,10783259.0,15253685629.0
Kerala,Thrissur,2023,2,,10462551.0,14454609093.0
Kerala,Kollam,2023,2,,9464997.0,13897112666.0
Kerala,Palakkad,2023,2,,8994974.0,13287372163.0
Kerala,Alappuzha,2023,2,,7694391.0,10929530290.0
Kerala,Kottayam,2023,2,,6878572.0,9740957685.0
Kerala,,2023,2,,1422659.0,1296115290.0
Kerala,,2023,2,,1357829.0,1355100270.0
Kerala,,2023,2,,1140329.0,1359238695.0
Kerala,,2023,2,,1048561.0,1251618516.0
Kerala,,2023,2,,1038738.0,1041799572.0
Kerala,,2023,2,,964931.0,981283026.0
Kerala,,2023,2,,960566.0,1184461476.0
Kerala,,2023,2,,944793.0,1389891484.0
Kerala,,2023,2,,933355.0,890031888.0
Kerala,,2023,2,,827975.0,1133055631.0
Kerala,Ernakulam,2023,3,,34558327.0,38869325990.0
Kerala,Kozhikode,2023,3,,19394854.0,23944480834.0
Kerala,Thiruvananthapuram,2023,3,,18643081.0,23843948938.0
Kerala,Malappuram,2023,3,,18229082.0,22374245863.0
Kerala,Kannur,2023,3,,11874120.0,16097825668.0
Kerala,Thrissur,2023,3,,11419815.0,15378229549.0
Kerala,Kollam,2023,3,,10425657.0,15287453319.0
Kerala,Palakkad,2023,3,,9656725.0,13856311160.0
Kerala,Alappuzha,2023,3,,8349948.0,11603306093.0
Kerala,Kottayam,2023,3,,7598688.0,10327573152.0
Kerala,,2023,3,,1538629.0,1369963927.0
Kerala,,2023,3,,1471017.0,1445136147.0
Kerala,,2023,3,,1342423.0,1573034432.0
Kerala,,2023,3,,1151614.0,1146573107.0
Kerala,,2023,3,,1080265.0,1273121572.0
Kerala,,2023,3,,1047084.0,1045534441.0
Kerala,,2023,3,,1039598.0,1233374217.0
Kerala,,2023,3,,1025842.0,1411278696.0
Kerala,,2023,3,,1008867.0,943357080.0
Kerala,,2023,3,,906437.0,1139547718.0
Kerala,Ernakulam,2023,4,,36070124.0,39986849494.0
Kerala,Kozhikode,2023,4,,20504589.0,24296060817.0
Kerala,Thiruvananthapuram,2023,4,,19316004.0,23933572611.0
Kerala,Malappuram,2023,4,,18960936.0,22474464502.0
Kerala,Kannur,2023,4,,12846603.0,16549576658.0
Kerala,Thrissur,2023,4,,11972689.0,15550151220.0
Kerala,Kollam,2023,4,,10773692.0,15002316553.0
Kerala,Palakkad,2023,4,,10060701.0,13846379777.0
Kerala,Alappuzha,2023,4,,8822498.0,11778023076.0
Kerala,Kottayam,2023,4,,8168997.0,10919608733.0
Kerala,,2023,4,,1567433.0,1390447970.0
Kerala,,2023,4,,1489692.0,1432784828.0
Kerala,,2023,4,,1428109.0,1652255103.0
Kerala,,2023,4,,1167647.0,1293877967.0
Kerala,,2023,4,,1157076.0,1104188959.0
Kerala,,2023,4,,1087404.0,1234981014.0
Kerala,,2023,4,,1069074.0,1456561786.0
Kerala,,2023,4,,1044063.0,1034350957.0
Kerala,,2023,4,,1021387.0,965394547.0
Kerala,,2023,4,,935226.0,1112255297.0
Kerala,Ernakulam,2024,1,,36302206.0,40265764333.0
Kerala,Kozhikode,2024,1,,20525616.0,24689413055.0
Kerala,Thiruvananthapuram,2024,1,,19564302.0,23994396911.0
Kerala,Malappuram,2024,1,,18991293.0,22831974850.0
Kerala,Kannur,2024,1,,13131416.0,16955028166.0
Kerala,Thrissur,2024,1,,12155776.0,15782799143.0
Kerala,Kollam,2024,1,,11198940.0,15368934035.0
Kerala,Palakkad,2024,1,,10184200.0,13976888497.0
Kerala,Alappuzha,2024,1,,9049439.0,11917993156.0
Kerala,Kottayam,2024,1,,8352880.0,11069456219.0
Kerala,,2024,1,,1539135.0,1389699799.0
Kerala,,2024,1,,1423929.0,1406726939.0
Kerala,,2024,1,,1417269.0,1576124628.0
Kerala,,2024,1,,1152168.0,1285961680.0
Kerala,,2024,1,,1098629.0,1074881570.0
Kerala,,2024,1,,1040620.0,1195452712.0
Kerala,,2024,1,,1021011.0,1004322132.0
Kerala,,2024,1,,992048.0,1376897224.0
Kerala,,2024,1,,970737.0,935538857.0
Kerala,,2024,1,,911870.0,955110674.0
Kerala,Ernakulam,2024,2,,38037302.0,42090663067.0
Kerala,Kozhikode,2024,2,,22160107.0,26371341506.0
Kerala,Malappuram,2024,2,,20943662.0,25004878802.0
Kerala,Thiruvananthapuram,2024,2,,20616583.0,25173685967.0
Kerala,Kannur,2024,2,,14502692.0,18661567591.0
Kerala,Thrissur,2024,2,,13053847.0,16740546516.0
Kerala,Kollam,2024,2,,11970869.0,16240406293.0
